"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.946679658E1,-7.829999924E-1,7.440000176E-1,-1.023000002E0,1.487667308E0
1.947653350E1,-7.599999905E-1,8.360000253E-1,-1.034000039E0,1.531552189E0
1.948627050E1,-7.059999704E-1,9.129999876E-1,-9.990000129E-1,1.526435705E0
1.949600743E1,-6.299999952E-1,9.369999766E-1,-9.219999909E-1,1.457721830E0
1.950574459E1,-5.279999971E-1,9.499999881E-1,-7.609999776E-1,1.326802525E0
1.951548159E1,-3.939999938E-1,9.409999847E-1,-5.559999943E-1,1.161831726E0
1.952521852E1,-2.360000014E-1,9.549999833E-1,-3.880000114E-1,1.057480486E0
1.953495567E1,-1.250000000E-1,9.190000296E-1,-2.779999971E-1,9.682303717E-1
1.954469258E1,-1.099999994E-2,8.309999704E-1,-1.729999930E-1,8.488880659E-1
1.955442958E1,4.999999888E-3,7.239999771E-1,-1.379999965E-1,7.370515354E-1
1.956416649E1,-2.300000004E-2,6.600000262E-1,-1.790000051E-1,6.842295203E-1
1.957390364E1,-9.000000358E-2,5.849999785E-1,-2.230000049E-1,6.324982037E-1
1.958364058E1,-2.220000029E-1,5.680000186E-1,-3.190000057E-1,6.882361703E-1
1.959337757E1,-3.529999852E-1,5.849999785E-1,-3.860000074E-1,7.847483483E-1
1.960311452E1,-4.690000117E-1,6.069999933E-1,-4.300000072E-1,8.793804689E-1
1.961285167E1,-5.529999733E-1,6.769999862E-1,-4.670000076E-1,9.910736395E-1
1.962258859E1,-5.580000281E-1,7.429999709E-1,-4.779999852E-1,1.044938742E0
1.963232559E1,-5.080000162E-1,8.040000200E-1,-4.050000012E-1,1.033685179E0
1.964206277E1,-3.860000074E-1,8.629999757E-1,-2.500000000E-1,9.778880119E-1
1.965179977E1,-2.240000069E-1,8.360000253E-1,-1.319999993E-1,8.754975986E-1
1.966153670E1,-4.100000113E-2,7.850000262E-1,-6.499999762E-2,7.887528390E-1
1.967127363E1,1.490000039E-1,7.310000062E-1,9.399999678E-2,7.519295244E-1
1.968101082E1,2.890000045E-1,6.669999957E-1,2.099999934E-1,7.566439018E-1
1.969074774E1,3.600000143E-1,6.119999886E-1,3.000000119E-1,7.708073712E-1
1.970048475E1,4.149999917E-1,5.809999704E-1,4.120000005E-1,8.243360717E-1
1.971022167E1,4.729999900E-1,5.519999862E-1,4.779999852E-1,8.700097477E-1
1.971995881E1,5.289999843E-1,4.939999878E-1,5.249999762E-1,8.941487272E-1
1.972969581E1,5.960000157E-1,3.939999938E-1,6.039999723E-1,9.355575773E-1
1.973943275E1,6.179999709E-1,3.339999914E-1,6.759999990E-1,9.749133074E-1
1.974916965E1,6.420000196E-1,2.450000048E-1,6.629999876E-1,9.548602050E-1
1.975890680E1,6.790000200E-1,1.879999936E-1,7.020000219E-1,9.945798387E-1
1.976864380E1,6.869999766E-1,9.600000083E-2,6.899999976E-1,9.784094055E-1
1.977838073E1,7.229999900E-1,2.099999972E-2,5.970000029E-1,9.378587255E-1
1.978811788E1,7.739999890E-1,-4.199999943E-2,4.760000110E-1,9.096240946E-1
1.979785488E1,8.019999862E-1,-8.100000024E-2,2.770000100E-1,8.523461641E-1
1.980759181E1,7.620000243E-1,-9.499999881E-2,1.099999994E-1,7.757377371E-1
1.981732873E1,7.210000157E-1,-4.899999872E-2,1.309999973E-1,7.344406183E-1
1.982706588E1,7.340000272E-1,2.000000095E-3,4.289999902E-1,8.501770589E-1
1.983680280E1,7.620000243E-1,6.700000167E-2,6.800000072E-1,1.023490619E0
1.984653980E1,7.730000019E-1,9.099999815E-2,6.349999905E-1,1.004507337E0
1.985627672E1,7.689999938E-1,-3.599999845E-2,6.069999933E-1,9.803601289E-1
1.986601390E1,7.200000286E-1,-2.630000114E-1,7.179999948E-1,1.050282362E0
1.987575090E1,6.129999757E-1,-4.560000002E-1,7.559999824E-1,1.074821354E0
1.988548781E1,5.019999743E-1,-5.649999976E-1,7.400000095E-1,1.057747127E0
1.989522496E1,3.919999897E-1,-6.029999852E-1,8.429999948E-1,1.108116404E0
1.990496188E1,3.079999983E-1,-6.290000081E-1,9.210000038E-1,1.157041925E0
1.991469887E1,2.500000000E-1,-6.669999957E-1,9.430000186E-1,1.181794411E0
1.992443578E1,2.720000148E-1,-6.729999781E-1,9.399999976E-1,1.187650190E0
1.993417293E1,2.800000012E-1,-7.390000224E-1,8.830000162E-1,1.184993697E0
1.994390984E1,2.829999924E-1,-7.609999776E-1,9.229999781E-1,1.229283906E0
1.995364684E1,3.009999990E-1,-7.559999824E-1,9.079999924E-1,1.219262465E0
1.996338377E1,3.000000119E-1,-6.740000248E-1,8.140000105E-1,1.098577288E0
1.997312092E1,2.680000067E-1,-6.169999838E-1,6.840000153E-1,9.593586422E-1
1.998285795E1,2.349999994E-1,-5.440000296E-1,5.339999795E-1,7.976948101E-1
1.999259487E1,1.739999950E-1,-4.539999962E-1,3.610000014E-1,6.055683247E-1
2.000233204E1,9.099999815E-2,-3.759999871E-1,1.599999964E-1,4.186370610E-1
2.001206896E1,-2.000000095E-3,-2.649999857E-1,-1.200000010E-2,2.652790840E-1
2.002180598E1,-7.199999690E-2,-1.650000066E-1,-8.799999952E-2,2.003821390E-1
2.003154291E1,-9.300000221E-2,-7.400000095E-2,-1.749999970E-1,2.115419569E-1
2.004127982E1,-1.169999987E-1,-3.299999982E-2,-1.599999964E-1,2.009427743E-1
2.005101697E1,-8.200000226E-2,-2.400000021E-2,-7.599999756E-2,1.143503389E-1
2.006075397E1,-1.999999955E-2,-6.400000304E-2,6.000000052E-3,6.732013348E-2
2.007049091E1,5.200000107E-2,-1.500000060E-1,1.180000007E-1,1.978079929E-1
2.008022783E1,1.529999971E-1,-3.240000010E-1,1.589999944E-1,3.920025484E-1
2.008996506E1,2.029999942E-1,-4.670000076E-1,1.770000011E-1,5.390983260E-1
2.009970199E1,1.630000025E-1,-6.100000143E-1,1.169999987E-1,6.421510866E-1
2.010943892E1,1.049999967E-1,-6.980000138E-1,-7.500000298E-2,7.098267529E-1
2.011917609E1,3.799999878E-2,-7.630000114E-1,-2.899999917E-1,8.171370831E-1
2.012891301E1,-3.500000015E-2,-7.820000052E-1,-4.900000095E-1,9.234982499E-1
2.013865000E1,-1.110000014E-1,-7.459999919E-1,-6.389999986E-1,9.885130178E-1
2.014838692E1,-1.889999956E-1,-6.729999781E-1,-7.319999933E-1,1.012163010E0
2.015812408E1,-1.990000010E-1,-5.149999857E-1,-7.400000095E-1,9.232691914E-1
2.016786102E1,-1.340000033E-1,-3.790000081E-1,-7.630000114E-1,8.624187060E-1
2.017759802E1,4.000000190E-3,-2.489999980E-1,-6.579999924E-1,7.035488533E-1
2.018733496E1,1.749999970E-1,-1.609999985E-1,-5.000000000E-1,5.536659629E-1
2.019707211E1,3.519999981E-1,-1.280000061E-1,-3.319999874E-1,5.005117300E-1
2.020680905E1,5.139999986E-1,-1.280000061E-1,-2.150000036E-1,5.716686117E-1
2.021654604E1,6.100000143E-1,-1.129999980E-1,-8.799999952E-2,6.265883951E-1
2.022628296E1,6.200000048E-1,-9.200000018E-2,4.800000042E-2,6.286238987E-1
2.023602012E1,6.010000110E-1,-8.799999952E-2,2.020000070E-1,6.401164081E-1
2.024575711E1,5.130000114E-1,-1.000000015E-1,2.919999957E-1,5.986927505E-1
2.025549404E1,3.409999907E-1,-6.400000304E-2,3.779999912E-1,5.130896485E-1
2.026523115E1,1.040000021E-1,2.199999988E-2,3.790000081E-1,3.936254649E-1
2.027496807E1,-5.400000140E-2,7.500000298E-2,2.870000005E-1,3.015128536E-1
2.028470504E1,-1.369999945E-1,1.220000014E-1,2.029999942E-1,2.736092039E-1
2.029444196E1,-2.409999967E-1,1.550000012E-1,7.400000095E-2,2.959425601E-1
2.030417912E1,-3.140000105E-1,2.240000069E-1,-7.999999821E-2,3.939187853E-1
2.031391604E1,-3.370000124E-1,2.949999869E-1,-2.520000041E-1,5.139046630E-1
2.032365304E1,-3.079999983E-1,3.400000036E-1,-3.819999993E-1,5.969824125E-1
2.033338997E1,-2.720000148E-1,3.910000026E-1,-4.749999940E-1,6.726737727E-1
2.034312689E1,-3.000000119E-1,4.429999888E-1,-5.199999809E-1,7.460891216E-1
2.035286404E1,-3.319999874E-1,5.159999728E-1,-5.049999952E-1,7.946728627E-1
2.036260104E1,-3.819999993E-1,5.400000215E-1,-4.860000014E-1,8.208044980E-1
2.037233796E1,-3.939999938E-1,4.970000088E-1,-4.090000093E-1,7.546694717E-1
2.038207488E1,-3.689999878E-1,4.199999869E-1,-3.039999902E-1,6.363780119E-1
2.039181204E1,-3.379999995E-1,3.100000024E-1,-2.560000122E-1,5.252428080E-1
2.040154896E1,-2.829999924E-1,2.070000023E-1,-2.339999974E-1,4.215376560E-1
2.041128595E1,-2.960000038E-1,1.589999944E-1,-2.319999933E-1,4.083148263E-1
2.042102288E1,-3.350000083E-1,1.729999930E-1,-2.259999961E-1,4.395793459E-1
2.043076003E1,-3.740000129E-1,2.230000049E-1,-1.870000064E-1,4.738924078E-1
2.044049695E1,-4.090000093E-1,2.759999931E-1,-1.420000046E-1,5.134403618E-1
2.045023395E1,-4.029999971E-1,3.359999955E-1,-8.900000155E-2,5.321898110E-1
2.045997109E1,-3.280000091E-1,3.750000000E-1,-3.500000015E-2,4.994336852E-1
2.046970802E1,-2.370000035E-1,3.740000129E-1,-2.400000021E-2,4.434196785E-1
2.047944502E1,-1.019999981E-1,3.100000024E-1,-3.000000026E-3,3.263632962E-1
2.048918194E1,0.000000000E0,2.389999926E-1,-1.200000010E-2,2.393010582E-1
2.049891910E1,3.099999949E-2,2.090000063E-1,-1.330000013E-1,2.496617771E-1
2.050865602E1,-2.800000086E-2,1.949999928E-1,-2.969999909E-1,3.563958359E-1
2.051839295E1,-1.150000021E-1,2.240000069E-1,-3.359999955E-1,4.198773637E-1
2.052812994E1,-2.569999993E-1,3.039999902E-1,-3.449999988E-1,5.267731892E-1
2.053786710E1,-3.740000129E-1,3.729999959E-1,-3.899999857E-1,6.565858630E-1
2.054760404E1,-4.629999995E-1,4.420000017E-1,-4.510000050E-1,7.830287386E-1
2.055734104E1,-4.850000143E-1,4.420000017E-1,-4.499999881E-1,7.956689039E-1
2.056707796E1,-4.550000131E-1,4.280000031E-1,-4.230000079E-1,7.544123682E-1
2.057681489E1,-4.169999957E-1,4.269999862E-1,-3.260000050E-1,6.800691052E-1
2.058655205E1,-3.479999900E-1,4.269999862E-1,-1.800000072E-1,5.795109868E-1
2.059628905E1,-2.770000100E-1,4.029999971E-1,-4.199999943E-2,4.908176883E-1
2.060602598E1,-1.870000064E-1,3.849999905E-1,8.799999952E-2,4.369645237E-1
2.061576290E1,-1.420000046E-1,3.689999878E-1,2.060000002E-1,4.458261908E-1
2.062550005E1,-1.120000035E-1,3.589999974E-1,2.770000100E-1,4.670695927E-1
2.063523695E1,-8.900000155E-2,3.449999988E-1,2.899999917E-1,4.593974256E-1
2.064497396E1,-1.049999967E-1,3.179999888E-1,2.500000000E-1,4.179102681E-1
2.065471088E1,-1.239999980E-1,2.739999890E-1,1.940000057E-1,3.578938330E-1
2.066444803E1,-1.410000026E-1,2.310000062E-1,1.250000000E-1,2.981056920E-1
2.067418495E1,-1.909999996E-1,2.060000002E-1,3.299999982E-2,2.828533188E-1
2.068392197E1,-2.280000001E-1,1.879999936E-1,-5.400000140E-2,3.004063877E-1
2.069365889E1,-2.630000114E-1,1.689999998E-1,-1.000000015E-1,3.282224950E-1
2.070339605E1,-2.949999869E-1,1.759999990E-1,-1.449999958E-1,3.728618923E-1
2.071313298E1,-2.980000079E-1,2.010000050E-1,-1.270000041E-1,3.812269767E-1
2.072286999E1,-3.330000043E-1,2.140000015E-1,-1.019999981E-1,4.087652176E-1
2.073260692E1,-3.129999936E-1,2.579999864E-1,-5.400000140E-2,4.092053141E-1
2.074234405E1,-3.030000031E-1,2.860000134E-1,-7.500000298E-2,4.233556542E-1
2.075208097E1,-2.619999945E-1,3.310000002E-1,7.699999958E-2,4.291083747E-1
2.076181797E1,-1.529999971E-1,3.600000143E-1,6.589999795E-1,7.663484732E-1
2.077155489E1,1.999999955E-2,3.400000036E-1,1.074000001E0,1.126710258E0
2.078129205E1,1.949999928E-1,2.960000038E-1,1.169999957E0,1.222514171E0
2.079102898E1,3.810000122E-1,1.829999983E-1,1.370000005E0,1.433718948E0
2.080076600E1,5.130000114E-1,2.000000095E-3,1.610000014E0,1.689755325E0
2.081050293E1,5.699999928E-1,-1.220000014E-1,1.615000010E0,1.716976710E0
2.082023985E1,5.780000091E-1,-1.940000057E-1,1.508999944E0,1.627513700E0
2.082997699E1,6.179999709E-1,-2.319999933E-1,1.483999968E0,1.624193297E0
2.083971391E1,6.349999905E-1,-2.310000062E-1,1.424999952E0,1.577089362E0
2.084945083E1,6.190000176E-1,-2.460000068E-1,1.292999983E0,1.454484782E0
2.085918784E1,5.509999990E-1,-2.529999912E-1,1.161000013E0,1.309782816E0
2.086892476E1,4.469999969E-1,-2.919999957E-1,1.075000048E0,1.200290839E0
2.087866195E1,3.079999983E-1,-3.829999864E-1,1.016000032E0,1.128631496E0
2.088839887E1,2.099999934E-1,-4.469999969E-1,9.139999747E-1,1.038896024E0
2.089813586E1,1.529999971E-1,-5.109999776E-1,6.499999762E-1,8.408507271E-1
2.090787279E1,1.480000019E-1,-6.019999981E-1,3.980000019E-1,7.366898939E-1
2.091760994E1,1.019999981E-1,-6.250000000E-1,1.650000066E-1,6.544111871E-1
2.092734685E1,2.899999917E-2,-5.920000076E-1,-1.030000001E-1,6.015928931E-1
2.093708385E1,1.499999966E-2,-5.350000262E-1,-3.670000136E-1,6.489522617E-1
2.094682076E1,1.369999945E-1,-5.249999762E-1,-6.620000005E-1,8.559427400E-1
2.095655791E1,2.739999890E-1,-5.559999943E-1,-9.039999843E-1,1.096096692E0
2.096629483E1,4.329999983E-1,-5.740000010E-1,-1.057000041E0,1.278363832E0
2.097603183E1,5.809999704E-1,-5.789999962E-1,-1.159000039E0,1.419888394E0
2.098576875E1,6.830000281E-1,-5.889999866E-1,-1.241999984E0,1.534918233E0
2.099550590E1,7.440000176E-1,-5.440000296E-1,-1.246000051E0,1.549834890E0
2.100524283E1,7.149999738E-1,-5.210000277E-1,-1.205000043E0,1.494888322E0
2.101497983E1,6.620000005E-1,-5.669999719E-1,-1.075000048E0,1.383964621E0
2.102471676E1,6.119999886E-1,-7.039999962E-1,-8.519999981E-1,1.263354256E0
2.103445392E1,5.879999995E-1,-8.289999962E-1,-6.620000005E-1,1.212942288E0
2.104419083E1,5.730000138E-1,-9.639999866E-1,-5.040000081E-1,1.229488104E0
2.105392775E1,6.000000238E-1,-1.060999990E0,-3.289999962E-1,1.262522081E0
2.106366473E1,5.659999847E-1,-1.187999964E0,-1.560000032E-1,1.325155047E0
2.107340166E1,5.149999857E-1,-1.269000053E0,-4.100000113E-2,1.370133979E0
2.108313858E1,4.950000048E-1,-1.314000010E0,1.289999932E-1,1.410057456E0
2.109287573E1,5.429999828E-1,-1.366999984E0,2.300000042E-1,1.488770613E0
2.110261264E1,6.259999871E-1,-1.345999956E0,3.059999943E-1,1.515660867E0
2.111234964E1,7.099999785E-1,-1.304999948E0,3.639999926E-1,1.529581913E0
2.112208658E1,7.940000296E-1,-1.202000022E0,3.840000033E-1,1.490870921E0
2.113182373E1,8.930000067E-1,-1.049000025E0,4.569999874E-1,1.451447227E0
2.114156065E1,9.720000029E-1,-8.330000043E-1,5.960000157E-1,1.412051356E0
2.115129765E1,9.800000191E-1,-5.939999819E-1,8.000000119E-1,1.397582210E0
2.116103456E1,9.679999948E-1,-3.889999986E-1,9.610000253E-1,1.418402636E0
2.117077171E1,9.649999738E-1,-2.980000079E-1,9.559999704E-1,1.390670665E0
2.118050865E1,8.740000129E-1,-2.169999927E-1,8.550000191E-1,1.241768921E0
2.119024557E1,8.009999990E-1,-1.379999965E-1,8.460000157E-1,1.173184139E0
2.119998256E1,7.319999933E-1,-3.400000185E-2,6.190000176E-1,9.592398095E-1
2.120971948E1,6.560000181E-1,1.010000035E-1,3.000000119E-1,7.283797304E-1
2.121945665E1,5.630000234E-1,2.259999961E-1,2.400000021E-2,6.071416841E-1
2.122919357E1,4.749999940E-1,3.989999890E-1,-2.230000049E-1,6.592078487E-1
2.123893056E1,4.050000012E-1,5.159999728E-1,-4.110000134E-1,7.740813807E-1
2.124866749E1,3.549999893E-1,5.910000205E-1,-5.019999743E-1,8.528247128E-1
2.125840463E1,3.019999862E-1,6.150000095E-1,-5.680000186E-1,8.899736089E-1
2.126814156E1,2.469999939E-1,6.190000176E-1,-5.630000234E-1,8.724328313E-1
2.127787856E1,1.539999992E-1,5.720000267E-1,-4.939999878E-1,7.713209567E-1
2.128761549E1,4.300000146E-2,5.440000296E-1,-4.110000134E-1,6.831588712E-1
2.129735241E1,-2.800000086E-2,5.049999952E-1,-3.420000076E-1,6.105513905E-1
2.130708955E1,-3.400000185E-2,4.259999990E-1,-2.240000069E-1,4.825018160E-1
2.131682648E1,-2.899999917E-2,3.420000076E-1,-1.309999973E-1,3.673771964E-1
2.132656339E1,-8.000000380E-3,2.509999871E-1,-6.100000069E-2,2.584298621E-1
2.133630039E1,-1.999999955E-2,1.609999985E-1,3.299999982E-2,1.655596553E-1
2.134603731E1,-6.499999762E-2,9.099999815E-2,1.379999965E-1,1.776231922E-1
2.135577446E1,-1.190000027E-1,4.100000113E-2,1.879999936E-1,2.262432282E-1
2.136551138E1,-1.679999977E-1,-6.000000052E-3,2.489999980E-1,3.004346821E-1
2.137524838E1,-1.979999989E-1,-3.200000152E-2,2.890000045E-1,3.517797639E-1
2.138498534E1,-2.310000062E-1,-5.200000107E-2,2.739999890E-1,3.621339489E-1
2.139472226E1,-2.730000019E-1,-6.100000069E-2,2.649999857E-1,3.853245302E-1
2.140445942E1,-3.449999988E-1,-9.099999815E-2,2.599999905E-1,4.414815895E-1
2.141419634E1,-4.309999943E-1,-1.389999986E-1,2.230000049E-1,5.047880712E-1
2.142393333E1,-5.370000005E-1,-1.739999950E-1,2.619999945E-1,6.223254742E-1
2.143367026E1,-5.889999866E-1,-2.000000030E-1,3.089999855E-1,6.945516370E-1
2.144340741E1,-6.370000243E-1,-2.720000148E-1,3.379999995E-1,7.707120336E-1
2.145314434E1,-6.140000224E-1,-3.479999900E-1,4.090000093E-1,8.157089114E-1
2.146288132E1,-5.649999976E-1,-3.549999893E-1,4.889999926E-1,8.272671772E-1
2.147261825E1,-5.149999857E-1,-3.519999981E-1,5.450000167E-1,8.283441327E-1
2.148235517E1,-4.120000005E-1,-3.499999940E-1,5.410000086E-1,7.648039000E-1
2.149209232E1,-2.649999857E-1,-3.280000091E-1,4.760000110E-1,6.359127368E-1
2.150182926E1,-1.689999998E-1,-3.030000031E-1,4.199999869E-1,5.447659964E-1
2.151156625E1,-5.499999970E-2,-2.770000100E-1,3.120000064E-1,4.208301433E-1
2.152130318E1,6.000000052E-3,-2.360000014E-1,1.239999980E-1,2.666608336E-1
2.153104034E1,5.900000036E-2,-1.930000037E-1,-7.299999893E-2,2.146136093E-1
2.154077728E1,8.799999952E-2,-1.759999990E-1,-2.319999933E-1,3.042104477E-1
2.155051428E1,1.220000014E-1,-1.439999938E-1,-4.129999876E-1,4.540803765E-1
2.156025113E1,1.080000028E-1,-1.070000008E-1,-5.450000167E-1,5.658074045E-1
2.156998813E1,9.799999744E-2,-5.099999905E-2,-6.179999709E-1,6.277969126E-1
2.157972504E1,1.070000008E-1,3.099999949E-2,-6.759999990E-1,6.851175073E-1
2.158946219E1,1.400000006E-1,9.799999744E-2,-6.930000186E-1,7.137597813E-1
2.159919915E1,1.529999971E-1,1.099999994E-1,-6.809999943E-1,7.065903985E-1
2.160893615E1,1.930000037E-1,1.239999980E-1,-6.330000162E-1,6.732859879E-1
2.161867310E1,2.070000023E-1,1.959999949E-1,-5.680000186E-1,6.355226354E-1
2.162841002E1,2.099999934E-1,2.349999994E-1,-6.079999804E-1,6.848276960E-1
2.163814718E1,1.790000051E-1,2.860000134E-1,-5.310000181E-1,6.291248117E-1
2.164788410E1,1.239999980E-1,3.519999981E-1,-4.850000143E-1,6.119681463E-1
2.165762110E1,4.899999872E-2,4.000000060E-1,-4.659999907E-1,6.160819718E-1
2.166735800E1,0.000000000E0,4.860000014E-1,-3.860000074E-1,6.206383867E-1
2.167709516E1,4.999999888E-3,5.659999847E-1,-3.709999919E-1,6.767732092E-1
2.168683205E1,6.400000304E-2,6.050000191E-1,-3.370000124E-1,6.954782756E-1
2.169656898E1,1.350000054E-1,6.570000052E-1,-1.780000031E-1,6.939438086E-1
2.170630596E1,2.840000093E-1,6.779999733E-1,-6.000000052E-3,7.351026929E-1
2.171604289E1,4.339999855E-1,7.099999785E-1,1.089999974E-1,8.392478516E-1
2.172578004E1,5.460000038E-1,7.139999866E-1,2.090000063E-1,9.228179602E-1
2.173551696E1,6.830000281E-1,6.200000048E-1,3.639999926E-1,9.916577227E-1
2.174525394E1,7.559999824E-1,4.760000110E-1,5.529999733E-1,1.050676427E0
2.175499086E1,7.670000196E-1,3.149999976E-1,6.000000238E-1,1.023481342E0
2.176472776E1,6.359999776E-1,2.199999988E-1,5.789999962E-1,8.877707849E-1
2.177446491E1,4.850000143E-1,1.209999993E-1,5.749999881E-1,7.618995997E-1
2.178420185E1,3.919999897E-1,-6.100000069E-2,5.569999814E-1,6.838376791E-1
2.179393885E1,3.289999962E-1,-2.080000043E-1,5.699999928E-1,6.902209727E-1
2.180367577E1,3.280000091E-1,-3.100000024E-1,5.820000172E-1,7.364835554E-1
2.181341292E1,2.949999869E-1,-3.680000007E-1,6.000000238E-1,7.631834782E-1
2.182314960E1,3.179999888E-1,-4.580000043E-1,5.770000219E-1,8.023820923E-1
2.183288674E1,3.910000026E-1,-5.879999995E-1,6.809999943E-1,9.810127388E-1
2.184262367E1,4.370000064E-1,-7.279999852E-1,7.279999852E-1,1.118452933E0
2.185236067E1,5.120000243E-1,-8.820000291E-1,7.120000124E-1,1.243789409E0
2.186209757E1,5.410000086E-1,-1.041000009E0,7.749999762E-1,1.406053694E0
2.187183449E1,4.329999983E-1,-1.144000053E0,8.100000024E-1,1.467080477E0
2.188157161E1,3.179999888E-1,-1.210999966E0,8.510000110E-1,1.513884384E0
2.189130854E1,1.860000044E-1,-1.185999990E0,8.690000176E-1,1.482009787E0
2.190104552E1,2.999999933E-2,-1.077000022E0,9.369999766E-1,1.427864841E0
2.191078244E1,-8.500000089E-2,-9.779999852E-1,9.840000272E-1,1.389951447E0
2.192051937E1,-7.999999821E-2,-9.610000253E-1,1.052000046E0,1.427103761E0
2.193025652E1,9.399999678E-2,-1.049000025E0,1.049000025E0,1.486485151E0
2.193999346E1,2.280000001E-1,-1.177999973E0,9.950000048E-1,1.558747236E0
2.194973046E1,2.419999987E-1,-1.220000029E0,8.840000033E-1,1.525916143E0
2.195946742E1,2.370000035E-1,-1.233999968E0,7.469999790E-1,1.461825533E0
2.196920457E1,3.240000010E-1,-1.269000053E0,6.230000257E-1,1.450333123E0
2.197894151E1,4.869999886E-1,-1.409999967E0,4.889999926E-1,1.569837535E0
2.198867845E1,6.320000291E-1,-1.521999955E0,3.120000064E-1,1.677275143E0
2.199841544E1,6.330000162E-1,-1.634999990E0,1.659999937E-1,1.761099085E0
2.200815238E1,5.059999824E-1,-1.634999990E0,1.080000028E-1,1.714912520E0
2.201788954E1,3.260000050E-1,-1.569000006E0,2.500000037E-2,1.602704596E0
2.202762647E1,1.379999965E-1,-1.463999987E0,1.899999939E-2,1.470612444E0
2.203736339E1,6.199999899E-2,-1.437000036E0,-3.700000048E-2,1.438812741E0
2.204710041E1,9.799999744E-2,-1.445999980E0,-6.400000304E-2,1.450729452E0
2.205683733E1,1.580000073E-1,-1.475000024E0,-8.699999750E-2,1.485987238E0
2.206657426E1,1.190000027E-1,-1.437999964E0,-1.220000014E-1,1.448063844E0
2.207631118E1,1.089999974E-1,-1.381999969E0,-1.570000052E-1,1.395153725E0
2.208604832E1,1.260000020E-1,-1.333999991E0,-1.819999963E-1,1.352241094E0
2.209578526E1,1.879999936E-1,-1.350999951E0,-1.609999985E-1,1.373486755E0
2.210552226E1,2.549999952E-1,-1.429000020E0,-1.150000021E-1,1.456121923E0
2.211525919E1,2.829999924E-1,-1.460999966E0,-9.999999776E-3,1.488190141E0
2.212499611E1,2.619999945E-1,-1.442000031E0,1.270000041E-1,1.471100639E0
2.213473326E1,1.860000044E-1,-1.437000036E0,2.919999957E-1,1.478116742E0
2.214447019E1,4.500000179E-2,-1.434000015E0,4.399999976E-1,1.500660202E0
2.215420721E1,-1.580000073E-1,-1.424999952E0,6.039999723E-1,1.555765031E0
2.216394415E1,-3.819999993E-1,-1.409999967E0,7.210000157E-1,1.629068730E0
2.217368108E1,-5.149999857E-1,-1.465000033E0,8.389999866E-1,1.765041376E0
2.218341825E1,-6.750000119E-1,-1.460999966E0,9.679999948E-1,1.878076118E0
2.219315517E1,-7.670000196E-1,-1.389999986E0,1.036000013E0,1.895701722E0
2.220289214E1,-7.289999723E-1,-1.360000014E0,1.055999994E0,1.869806671E0
2.221262906E1,-6.669999957E-1,-1.314000010E0,1.041000009E0,1.804207870E0
2.222236598E1,-5.780000091E-1,-1.250000000E0,1.031000018E0,1.720332831E0
2.223210313E1,-4.690000117E-1,-1.179999948E0,9.879999757E-1,1.608883103E0
2.224184006E1,-4.550000131E-1,-1.054000020E0,9.049999714E-1,1.461836517E0
2.225157698E1,-4.650000036E-1,-9.480000138E-1,8.309999704E-1,1.343685224E0
2.226131389E1,-4.099999964E-1,-8.420000076E-1,7.160000205E-1,1.178863876E0
2.227105088E1,-3.269999921E-1,-7.929999828E-1,5.440000296E-1,1.015733233E0
2.228078804E1,-2.910000086E-1,-7.810000181E-1,4.020000100E-1,9.253356371E-1
2.229052497E1,-3.540000021E-1,-6.850000024E-1,2.140000015E-1,8.002106007E-1
2.230026191E1,-5.230000019E-1,-5.889999866E-1,-6.000000052E-3,7.877093285E-1
2.230999892E1,-6.570000052E-1,-5.690000057E-1,-7.440000176E-1,1.144091797E0
2.231973584E1,-9.610000253E-1,-4.639999866E-1,-1.279000044E0,1.665730515E0
2.232947276E1,-1.131999969E0,-4.189999998E-1,-8.610000014E-1,1.482668518E0
2.233920992E1,-9.990000129E-1,-3.989999890E-1,-8.080000281E-1,1.345386956E0
2.234894684E1,-7.779999971E-1,-4.799999893E-1,2.600000054E-2,9.145271922E-1
2.235868373E1,-5.659999847E-1,-4.650000036E-1,5.220000148E-1,8.994804064E-1
2.236842073E1,-4.230000079E-1,-5.479999781E-1,7.839999795E-1,1.045891462E0
2.237815764E1,-2.109999955E-1,-6.819999814E-1,8.709999919E-1,1.126182027E0
2.238789456E1,-1.920000017E-1,-8.019999862E-1,6.850000024E-1,1.072050830E0
2.239763172E1,-3.589999974E-1,-7.730000019E-1,5.569999814E-1,1.018164515E0
2.240736866E1,-5.529999733E-1,-7.659999728E-1,4.519999921E-1,1.047315101E0
2.241710557E1,-6.549999714E-1,-8.539999723E-1,2.280000001E-1,1.100147679E0
2.242684257E1,-6.439999938E-1,-8.830000162E-1,1.529999971E-1,1.103555173E0
2.243657951E1,-5.580000281E-1,-8.610000014E-1,4.300000146E-2,1.026905075E0
2.244631665E1,-5.019999743E-1,-7.979999781E-1,-1.850000024E-1,9.607460331E-1
2.245605360E1,-4.589999914E-1,-7.340000272E-1,-2.849999964E-1,9.114066216E-1
2.246579054E1,-4.729999900E-1,-6.909999847E-1,-3.600000143E-1,9.114877836E-1
2.247552752E1,-4.889999926E-1,-5.730000138E-1,-3.770000041E-1,8.423651297E-1
