"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.889120445E0,-5.600000173E-2,-5.700000003E-2,-2.999999933E-2,8.535221237E-2
8.898857409E0,-7.199999690E-2,-2.600000054E-2,-8.999999613E-3,7.707787993E-2
8.908594258E0,-5.499999970E-2,0.000000000E0,2.000000095E-3,5.503635133E-2
8.918330945E0,-3.000000026E-3,-1.799999923E-2,4.199999943E-2,4.579301175E-2
8.928067813E0,1.499999966E-2,-6.300000101E-2,8.299999684E-2,1.052758263E-1
8.937804736E0,-1.200000010E-2,-8.100000024E-2,1.000000015E-1,1.292478253E-1
8.947541401E0,-3.999999911E-2,-4.800000042E-2,1.360000074E-1,1.496663021E-1
8.957278322E0,-2.999999933E-2,-1.700000092E-2,1.570000052E-1,1.607420344E-1
8.967015021E0,-2.899999917E-2,0.000000000E0,1.490000039E-1,1.517959193E-1
8.976751865E0,2.600000054E-2,0.000000000E0,1.159999967E-1,1.188780857E-1
8.986488574E0,3.500000015E-2,1.499999966E-2,6.499999762E-2,7.533259381E-2
8.996225495E0,3.400000185E-2,1.300000027E-2,4.000000190E-3,3.661966868E-2
9.005962343E0,6.000000052E-3,8.999999613E-3,-4.500000179E-2,4.628174753E-2
9.015699064E0,1.600000076E-2,1.899999939E-2,-9.399999678E-2,9.722653648E-2
9.025435922E0,1.200000010E-2,1.400000043E-2,-1.299999952E-1,1.313011758E-1
9.035172617E0,9.999999776E-3,-1.000000047E-3,-1.700000018E-1,1.702968015E-1
9.044909533E0,-8.999999613E-3,-1.000000047E-3,-1.519999951E-1,1.522694930E-1
9.054646381E0,-1.300000027E-2,-1.099999994E-2,-1.089999974E-1,1.103222527E-1
9.064383326E0,-2.899999917E-2,-6.000000052E-3,-6.400000304E-2,7.051950327E-2
9.074120040E0,-3.500000015E-2,-3.099999949E-2,6.000000052E-3,4.713809478E-2
9.083856885E0,-3.400000185E-2,-3.500000015E-2,5.099999905E-2,7.058328441E-2
9.093593594E0,-2.700000070E-2,-4.600000009E-2,8.200000226E-2,9.782126772E-2
9.103330515E0,-1.700000092E-2,-3.099999949E-2,7.500000298E-2,8.291562245E-2
9.113067146E0,-1.099999994E-2,-2.199999988E-2,5.999999866E-2,6.484597006E-2
9.122804067E0,0.000000000E0,-1.000000047E-3,3.799999878E-2,3.801315440E-2
9.132540905E0,-2.800000086E-2,1.000000047E-3,3.500000015E-2,4.483302420E-2
9.142277599E0,-1.999999955E-2,1.799999923E-2,3.099999949E-2,4.104875056E-2
9.152014447E0,-1.000000047E-3,4.699999839E-2,2.000000095E-3,4.705315982E-2
9.161751370E0,1.799999923E-2,2.899999917E-2,6.000000052E-3,3.465544581E-2
9.171488065E0,3.700000048E-2,6.300000101E-2,1.300000027E-2,7.420916500E-2
9.181224924E0,2.700000070E-2,5.900000036E-2,3.799999878E-2,7.519308470E-2
9.190961847E0,1.600000076E-2,7.599999756E-2,6.899999827E-2,1.038893614E-1
9.200698526E0,-8.999999613E-3,4.399999976E-2,7.000000030E-2,8.316850374E-2
9.210435365E0,-8.999999613E-3,6.499999762E-2,1.319999993E-1,1.474109884E-1
9.220172060E0,-3.000000026E-3,6.100000069E-2,9.200000018E-2,1.104264466E-1
9.229908981E0,1.799999923E-2,7.199999690E-2,8.600000292E-2,1.135957747E-1
9.239645829E0,2.099999972E-2,5.299999937E-2,1.200000010E-2,5.825804600E-2
9.249382540E0,-1.799999923E-2,4.899999872E-2,-1.499999966E-2,5.431390095E-2
9.259119384E0,-3.900000080E-2,4.300000146E-2,-7.800000161E-2,9.723168434E-2
9.268856094E0,-4.199999943E-2,1.499999966E-2,-1.379999965E-1,1.450275801E-1
9.278593015E0,-3.599999845E-2,-2.999999933E-2,-1.819999963E-1,1.879361554E-1
9.288329848E0,-3.400000185E-2,-6.100000069E-2,-1.879999936E-1,2.005517334E-1
9.298066540E0,-5.099999905E-2,-7.299999893E-2,-1.289999932E-1,1.567513891E-1
9.307803438E0,-2.800000086E-2,-1.019999981E-1,-4.500000179E-2,1.149478135E-1
9.317540286E0,-1.099999994E-2,-1.140000001E-1,2.199999988E-2,1.166233253E-1
9.327276964E0,2.199999988E-2,-9.600000083E-2,7.699999958E-2,1.250159993E-1
9.337013774E0,5.499999970E-2,-8.100000024E-2,1.669999957E-1,1.935846031E-1
9.346750469E0,6.400000304E-2,-6.199999899E-2,2.080000043E-1,2.262830132E-1
9.356487390E0,1.159999967E-1,-4.899999872E-2,2.039999962E-1,2.397352655E-1
9.366224253E0,2.099999934E-1,-4.100000113E-2,1.620000005E-1,2.683747333E-1
9.375960945E0,2.399999946E-1,8.000000380E-3,1.019999981E-1,2.608984420E-1
9.385697875E0,2.169999927E-1,4.199999943E-2,4.699999839E-2,2.259690170E-1
9.395434723E0,1.819999963E-1,6.400000304E-2,2.600000054E-2,1.946689474E-1
9.405171426E0,1.990000010E-1,4.199999943E-2,1.200000010E-2,2.037375771E-1
9.414908270E0,2.010000050E-1,4.100000113E-2,-9.999999776E-3,2.053825750E-1
9.424644925E0,1.790000051E-1,8.100000024E-2,-3.900000080E-2,2.003072688E-1
9.434381769E0,1.659999937E-1,9.700000286E-2,-2.600000054E-2,1.940128823E-1
9.444118664E0,1.790000051E-1,9.499999881E-2,8.999999613E-3,2.028472371E-1
9.453855368E0,1.570000052E-1,3.299999982E-2,2.099999972E-2,1.617992634E-1
9.463592212E0,1.340000033E-1,-2.800000086E-2,2.400000021E-2,1.389820167E-1
9.473329135E0,4.800000042E-2,-6.400000304E-2,2.700000070E-2,8.443340848E-2
9.483065829E0,-1.700000092E-2,-9.899999946E-2,5.099999905E-2,1.126543378E-1
9.492802674E0,-7.400000095E-2,-1.140000001E-1,5.099999905E-2,1.451654231E-1
9.502539377E0,-1.330000013E-1,-1.420000046E-1,1.999999955E-2,1.955837459E-1
9.512276298E0,-1.650000066E-1,-1.319999993E-1,-1.700000092E-2,2.119858533E-1
9.522013127E0,-1.899999976E-1,-1.410000026E-1,-4.100000113E-2,2.401291318E-1
9.531749791E0,-2.109999955E-1,-1.449999958E-1,-4.500000179E-2,2.599442191E-1
9.541486712E0,-2.029999942E-1,-1.330000013E-1,-1.899999939E-2,2.434317111E-1
9.551223532E0,-1.909999996E-1,-1.190000027E-1,4.000000190E-3,2.250733225E-1
9.560960224E0,-1.959999949E-1,-1.159999967E-1,9.999999776E-3,2.279736766E-1
9.570697072E0,-2.199999988E-1,-8.699999750E-2,3.000000026E-3,2.365967012E-1
9.580433995E0,-2.879999876E-1,-1.010000035E-1,2.000000095E-3,3.052032005E-1
9.590170613E0,-3.420000076E-1,-1.280000061E-1,-2.199999988E-2,3.658305711E-1
9.599907534E0,-4.160000086E-1,-1.889999956E-1,-2.000000095E-3,4.569256017E-1
9.609644247E0,-4.600000083E-1,-2.099999934E-1,3.099999949E-2,5.066172173E-1
9.619381092E0,-4.749999940E-1,-2.039999962E-1,1.000000015E-1,5.265367918E-1
9.629117981E0,-4.289999902E-1,-2.010000050E-1,2.210000008E-1,5.227647597E-1
9.638854675E0,-3.359999955E-1,-1.560000032E-1,3.970000148E-1,5.429926424E-1
9.648591500E0,-1.920000017E-1,-8.600000292E-2,5.099999905E-1,5.516883100E-1
9.658328174E0,-2.300000004E-2,9.999999776E-3,5.460000038E-1,5.465757076E-1
9.668065067E0,1.089999974E-1,1.180000007E-1,5.120000243E-1,5.366088189E-1
9.677801915E0,2.380000055E-1,2.150000036E-1,3.420000076E-1,4.688635296E-1
9.687538631E0,3.070000112E-1,2.689999938E-1,1.490000039E-1,4.345238828E-1
9.697275552E0,2.960000038E-1,3.059999943E-1,-4.600000009E-2,4.282148979E-1
9.707012415E0,2.290000021E-1,3.409999907E-1,-2.319999933E-1,4.717478050E-1
9.716749108E0,1.979999989E-1,3.750000000E-1,-3.540000021E-1,5.523993131E-1
9.726485923E0,1.199999973E-1,3.910000026E-1,-4.090000093E-1,5.784133548E-1
9.736222617E0,8.399999887E-2,3.759999871E-1,-3.560000062E-1,5.245645761E-1
9.745959533E0,6.400000304E-2,3.240000010E-1,-2.450000048E-1,4.112140602E-1
9.755696381E0,2.300000004E-2,2.269999981E-1,-9.700000286E-2,2.479253914E-1
9.765433036E0,-4.699999839E-2,1.280000061E-1,4.100000113E-2,1.423868024E-1
9.775169880E0,-1.209999993E-1,3.200000152E-2,1.299999952E-1,1.804577477E-1
9.784906788E0,-1.580000073E-1,-6.199999899E-2,1.720000058E-1,2.416443754E-1
9.794643482E0,-1.420000046E-1,-1.129999980E-1,1.560000032E-1,2.393094271E-1
9.804380318E0,-9.600000083E-2,-1.140000001E-1,1.040000021E-1,1.817360741E-1
9.814117250E0,-3.099999949E-2,-8.100000024E-2,-3.000000026E-3,8.678133444E-2
9.823853944E0,5.400000140E-2,-2.899999917E-2,-1.340000033E-1,1.473533203E-1
9.833590807E0,1.199999973E-1,8.000000380E-3,-2.380000055E-1,2.666608370E-1
9.843327502E0,1.340000033E-1,3.099999949E-2,-3.260000050E-1,3.538262344E-1
9.853064423E0,1.519999951E-1,7.800000161E-2,-3.829999864E-1,4.193769049E-1
9.862801271E0,1.650000066E-1,9.000000358E-2,-3.700000048E-1,4.150000076E-1
9.872537963E0,1.710000038E-1,8.699999750E-2,-3.129999936E-1,3.671225910E-1
9.882274884E0,1.969999969E-1,6.199999899E-2,-2.509999871E-1,3.250446003E-1
9.892011703E0,2.479999959E-1,4.399999976E-2,-1.790000051E-1,3.089999997E-1
9.901748396E0,2.700000107E-1,2.400000021E-2,-9.399999678E-2,2.869006887E-1
9.911485240E0,2.800000012E-1,3.700000048E-2,1.000000047E-3,2.824358347E-1
9.921221934E0,3.050000072E-1,5.299999937E-2,6.599999964E-2,3.165280465E-1
9.930958826E0,3.079999983E-1,1.799999923E-2,9.200000018E-2,3.219503051E-1
9.940695675E0,2.879999876E-1,1.499999966E-2,1.570000052E-1,3.283565052E-1
9.950432587E0,2.380000055E-1,4.199999943E-2,2.029999942E-1,3.156216092E-1
9.960169204E0,1.770000011E-1,3.900000080E-2,2.029999942E-1,2.721378292E-1
9.969906129E0,1.250000000E-1,-1.799999923E-2,2.240000069E-1,2.571478234E-1
9.979642804E0,1.099999994E-2,-5.799999833E-2,2.569999993E-1,2.636930023E-1
9.989379620E0,-1.120000035E-1,-9.099999815E-2,2.700000107E-1,3.061454005E-1
9.999116543E0,-1.850000024E-1,-1.129999980E-1,2.680000067E-1,3.446998753E-1
1.000885324E1,-2.360000014E-1,-1.560000032E-1,2.509999871E-1,3.781970323E-1
1.001859009E1,-2.840000093E-1,-1.759999990E-1,2.029999942E-1,3.909488491E-1
1.002832677E1,-3.300000131E-1,-1.630000025E-1,1.480000019E-1,3.967026721E-1
1.003806369E1,-3.750000000E-1,-1.330000013E-1,1.000000015E-1,4.102608934E-1
1.004780058E1,-4.250000119E-1,-1.110000014E-1,9.300000221E-2,4.489933305E-1
1.005753727E1,-4.230000079E-1,-9.200000018E-2,6.100000069E-2,4.371658802E-1
1.006727418E1,-4.079999924E-1,-7.400000095E-2,3.099999949E-2,4.158136528E-1
1.007701103E1,-3.409999907E-1,-4.600000009E-2,1.600000076E-2,3.444604385E-1
1.008674772E1,-2.820000052E-1,-1.899999939E-2,4.999999888E-3,2.826835739E-1
1.009648464E1,-2.010000050E-1,2.000000095E-3,-1.799999923E-2,2.018142760E-1
1.010622127E1,-1.570000052E-1,5.799999833E-2,-3.700000048E-2,1.714117892E-1
1.011595819E1,-1.099999994E-1,1.059999987E-1,-4.699999839E-2,1.598280309E-1
1.012569501E1,-6.899999827E-2,1.299999952E-1,-1.799999923E-2,1.482733911E-1
1.013543170E1,-1.200000010E-2,1.350000054E-1,2.600000054E-2,1.380036285E-1
1.014516862E1,3.099999949E-2,1.110000014E-1,5.700000003E-2,1.285729376E-1
1.015490546E1,5.099999905E-2,1.019999981E-1,9.499999881E-2,1.484250629E-1
1.016464218E1,9.399999678E-2,8.399999887E-2,1.070000008E-1,1.653511396E-1
1.017437903E1,1.209999993E-1,5.900000036E-2,1.250000000E-1,1.837035652E-1
1.018411596E1,1.350000054E-1,4.399999976E-2,1.209999993E-1,1.865529449E-1
1.019385266E1,7.900000364E-2,4.800000042E-2,1.140000001E-1,1.467685274E-1
1.020358952E1,6.700000167E-2,1.700000092E-2,1.169999987E-1,1.358933403E-1
1.021332644E1,1.059999987E-1,-1.600000076E-2,1.180000007E-1,1.594239628E-1
1.022306312E1,1.360000074E-1,-3.500000015E-2,1.099999994E-1,1.783844217E-1
1.023279997E1,1.309999973E-1,-2.800000086E-2,1.040000021E-1,1.695906830E-1
1.024253690E1,1.430000067E-1,-1.899999939E-2,9.499999881E-2,1.727281148E-1
1.025227359E1,1.500000060E-1,-1.899999939E-2,7.699999958E-2,1.696761672E-1
1.026201044E1,1.570000052E-1,-3.900000080E-2,1.400000043E-2,1.623761119E-1
1.027174717E1,1.270000041E-1,-4.800000042E-2,-2.899999917E-2,1.388308360E-1
1.028148409E1,7.400000095E-2,-6.300000101E-2,-5.700000003E-2,1.126676541E-1
1.029122094E1,9.999999776E-3,-7.000000030E-2,-8.799999952E-2,1.128893261E-1
1.030095765E1,-3.299999982E-2,-9.099999815E-2,-1.420000046E-1,1.718545925E-1
1.031069454E1,-7.100000232E-2,-8.299999684E-2,-1.710000038E-1,2.029063851E-1
1.032043139E1,-9.499999881E-2,-9.200000018E-2,-1.729999930E-1,2.177567390E-1
1.033016810E1,-9.200000018E-2,-6.800000370E-2,-1.220000014E-1,1.672483210E-1
1.033990494E1,-1.260000020E-1,-6.300000101E-2,-1.220000014E-1,1.863571865E-1
1.034964163E1,-1.140000001E-1,-5.799999833E-2,-9.700000286E-2,1.605272574E-1
1.035937855E1,-9.099999815E-2,-5.099999905E-2,-6.599999964E-2,1.234422923E-1
1.036911539E1,-7.100000232E-2,-6.300000101E-2,-1.999999955E-2,9.700515677E-2
1.037885231E1,-4.699999839E-2,-5.799999833E-2,4.300000146E-2,8.615102890E-2
1.038858900E1,-4.300000146E-2,-2.199999988E-2,6.700000167E-2,8.259540147E-2
1.039832585E1,-4.100000113E-2,-1.200000010E-2,1.140000001E-1,1.217415299E-1
1.040806255E1,-1.499999966E-2,-1.000000047E-3,1.289999932E-1,1.298730081E-1
1.041779947E1,-1.000000047E-3,-3.299999982E-2,1.260000020E-1,1.302536007E-1
1.042753632E1,2.700000070E-2,-1.899999939E-2,8.699999750E-2,9.305374565E-2
1.043727302E1,2.400000021E-2,8.999999613E-3,3.599999845E-2,4.419275836E-2
1.044700992E1,8.999999613E-3,2.800000086E-2,1.099999994E-2,3.140063757E-2
1.045674677E1,4.000000190E-3,3.900000080E-2,-4.999999888E-3,3.952214649E-2
1.046648346E1,1.999999955E-2,2.899999917E-2,-2.800000086E-2,4.499999980E-2
1.047622038E1,2.700000070E-2,-1.000000047E-3,-6.100000069E-2,6.671581613E-2
1.048595724E1,9.999999776E-3,0.000000000E0,-4.600000009E-2,4.707440922E-2
1.049569394E1,4.000000190E-3,2.600000054E-2,-8.000000380E-3,2.749545482E-2
1.050543076E1,2.400000021E-2,1.400000043E-2,3.400000185E-2,4.390899848E-2
1.051516768E1,5.499999970E-2,-4.600000009E-2,5.999999866E-2,9.349331428E-2
1.052490438E1,5.200000107E-2,-7.400000095E-2,7.000000030E-2,1.143678289E-1
1.053464123E1,1.600000076E-2,-1.059999987E-1,1.129999980E-1,1.557594277E-1
1.054437791E1,-1.300000027E-2,-1.089999974E-1,1.059999987E-1,1.525975071E-1
1.055411484E1,-5.600000173E-2,-1.040000021E-1,7.800000161E-2,1.415485814E-1
1.056385169E1,-7.800000161E-2,-6.100000069E-2,9.000000358E-2,1.338095698E-1
1.057358835E1,-5.099999905E-2,-4.899999872E-2,2.099999972E-2,7.377668849E-2
1.058332527E1,-4.100000113E-2,-6.000000052E-3,6.000000052E-3,4.186884395E-2
1.059306213E1,-2.300000004E-2,1.899999939E-2,4.699999839E-2,5.566866109E-2
1.060279882E1,-1.899999939E-2,1.600000076E-2,3.999999911E-2,4.708502872E-2
1.061253567E1,8.000000380E-3,1.300000027E-2,1.400000043E-2,2.071231578E-2
1.062227259E1,3.700000048E-2,8.000000380E-3,-8.000000380E-3,3.869108486E-2
1.063200931E1,4.300000146E-2,3.099999949E-2,-1.499999966E-2,5.509083485E-2
1.064174615E1,5.400000140E-2,5.000000075E-2,-1.200000010E-2,7.456540906E-2
1.065148307E1,7.400000095E-2,4.800000042E-2,1.400000043E-2,8.930845533E-2
1.066121976E1,8.299999684E-2,2.800000086E-2,4.699999839E-2,9.940824600E-2
1.067095661E1,6.899999827E-2,8.000000380E-3,8.100000024E-2,1.067052005E-1
1.068069353E1,3.900000080E-2,2.199999988E-2,1.209999993E-1,1.290193780E-1
1.069043022E1,3.400000185E-2,1.300000027E-2,1.190000027E-1,1.244427611E-1
1.070016706E1,4.500000179E-2,2.800000086E-2,1.070000008E-1,1.194068690E-1
1.070990400E1,5.400000140E-2,4.399999976E-2,7.199999690E-2,1.001798367E-1
1.071964070E1,5.000000075E-2,4.500000179E-2,3.400000185E-2,7.537241114E-2
1.072937754E1,6.800000370E-2,3.299999982E-2,2.500000037E-2,7.961156015E-2
1.073911423E1,4.100000113E-2,2.500000037E-2,1.400000043E-2,5.001999724E-2
1.074885115E1,2.899999917E-2,1.300000027E-2,1.499999966E-2,3.514256605E-2
1.075858799E1,-1.300000027E-2,6.000000052E-3,1.300000027E-2,1.933907998E-2
1.076832467E1,-8.000000380E-3,1.799999923E-2,8.999999613E-3,2.165640716E-2
1.077806150E1,-3.000000026E-3,2.400000021E-2,4.999999888E-3,2.469817825E-2
1.078779842E1,-1.600000076E-2,1.300000027E-2,-1.200000010E-2,2.385372159E-2
1.079753513E1,-1.999999955E-2,1.799999923E-2,-4.000000190E-3,2.720294020E-2
1.080727197E1,-3.599999845E-2,1.400000043E-2,-6.000000052E-3,3.908963931E-2
1.081700889E1,-5.400000140E-2,7.000000216E-3,3.000000026E-3,5.453439423E-2
1.082674559E1,-3.599999845E-2,-7.000000216E-3,1.499999966E-2,3.962322402E-2
1.083648245E1,-4.300000146E-2,-1.300000027E-2,1.899999939E-2,4.877499471E-2
1.084621938E1,-6.100000069E-2,-2.099999972E-2,1.200000010E-2,6.562011943E-2
1.085595606E1,-8.299999684E-2,-1.600000076E-2,-1.099999994E-2,8.524083234E-2
1.086569290E1,-1.000000015E-1,1.000000047E-3,-1.099999994E-2,1.006081522E-1
1.087542983E1,-9.000000358E-2,3.000000026E-3,-6.000000052E-3,9.024965731E-2
1.088516653E1,-7.599999756E-2,1.200000010E-2,-2.700000070E-2,8.154139850E-2
1.089490337E1,-4.500000179E-2,2.500000037E-2,-4.100000113E-2,6.581033560E-2
1.090464006E1,-1.999999955E-2,1.000000047E-3,-2.700000070E-2,3.361547293E-2
1.091437698E1,-3.700000048E-2,2.199999988E-2,-1.000000047E-3,4.305810063E-2
1.092411383E1,-4.600000009E-2,4.100000113E-2,3.400000185E-2,7.037755485E-2
1.093385052E1,-2.999999933E-2,2.300000004E-2,4.399999976E-2,5.800861954E-2
1.094358737E1,-3.000000026E-3,8.000000380E-3,5.099999905E-2,5.171073302E-2
1.095332429E1,2.600000054E-2,8.000000380E-3,2.700000070E-2,3.832753673E-2
1.096306099E1,2.600000054E-2,1.200000010E-2,-7.000000216E-3,2.947880651E-2
1.097279784E1,4.000000190E-3,1.700000092E-2,-3.200000152E-2,3.645545405E-2
1.098253478E1,-3.000000026E-3,2.800000086E-2,-1.110000014E-1,1.145163760E-1
1.099227147E1,-6.000000052E-3,6.499999762E-2,-1.480000019E-1,1.617559899E-1
1.100200830E1,-1.099999994E-2,1.209999993E-1,-1.509999931E-1,1.938117585E-1
1.101174523E1,-2.999999933E-2,1.330000013E-1,-1.280000061E-1,1.870106999E-1
1.102148193E1,-3.299999982E-2,1.000000015E-1,-9.300000221E-2,1.404919951E-1
1.103121876E1,-1.799999923E-2,4.699999839E-2,-5.499999970E-2,7.455199386E-2
1.104095569E1,-4.800000042E-2,3.900000080E-2,4.999999888E-3,6.204836905E-2
1.105069240E1,-6.199999899E-2,4.899999872E-2,7.599999756E-2,1.096403182E-1
1.106042924E1,-1.899999939E-2,-4.000000190E-3,1.230000034E-1,1.245230935E-1
1.107016619E1,2.300000004E-2,-8.299999684E-2,1.860000044E-1,2.049731717E-1
1.107990288E1,3.700000048E-2,-1.679999977E-1,1.870000064E-1,2.540905384E-1
1.108963973E1,-8.000000380E-3,-1.770000011E-1,1.809999943E-1,2.532863958E-1
1.109937665E1,-3.099999949E-2,-1.650000066E-1,1.519999951E-1,2.264729579E-1
1.110911334E1,-7.599999756E-2,-1.449999958E-1,7.599999756E-2,1.804909916E-1
1.111885018E1,-6.400000304E-2,-1.169999987E-1,3.500000015E-2,1.378767569E-1
1.112858711E1,-8.000000380E-3,-5.600000173E-2,-5.200000107E-2,7.683749287E-2
1.113832380E1,-3.700000048E-2,-1.300000027E-2,-6.400000304E-2,7.505997889E-2
1.114806064E1,-1.499999966E-2,2.999999933E-2,-8.500000089E-2,9.137833497E-2
1.115779734E1,2.400000021E-2,2.899999917E-2,-9.899999946E-2,1.059150596E-1
1.116753427E1,5.499999970E-2,4.899999872E-2,-5.799999833E-2,9.375499799E-2
1.117727112E1,5.499999970E-2,8.699999750E-2,-6.499999762E-2,1.217333119E-1
1.118700802E1,7.100000232E-2,9.399999678E-2,-6.199999899E-2,1.331202449E-1
1.119674471E1,8.900000155E-2,1.140000001E-1,-3.200000152E-2,1.481249486E-1
1.120648153E1,5.999999866E-2,1.000000015E-1,1.799999923E-2,1.180000005E-1
1.121621823E1,1.899999939E-2,1.059999987E-1,5.999999866E-2,1.232761110E-1
1.122595515E1,2.500000037E-2,8.699999750E-2,1.059999987E-1,1.393915324E-1
1.123569200E1,1.799999923E-2,3.799999878E-2,1.819999963E-1,1.867940003E-1
1.124542872E1,9.999999776E-3,1.400000043E-2,2.469999939E-1,2.475984592E-1
1.125516561E1,-1.000000047E-3,3.000000026E-3,2.739999890E-1,2.740182366E-1
1.126490246E1,-4.300000146E-2,2.300000004E-2,2.730000019E-1,2.773211156E-1
1.127463916E1,-4.399999976E-2,1.899999939E-2,2.360000014E-1,2.408173595E-1
1.128437608E1,-8.999999613E-3,3.200000152E-2,1.840000004E-1,1.869786090E-1
1.129411294E1,2.099999972E-2,7.000000216E-3,1.190000027E-1,1.210413179E-1
1.130384964E1,1.799999923E-2,7.000000216E-3,5.799999833E-2,6.113100508E-2
1.131358650E1,8.000000380E-3,-1.000000047E-3,7.000000216E-3,1.067707868E-2
1.132332342E1,1.400000043E-2,4.000000190E-3,-4.199999943E-2,4.445222116E-2
1.133306009E1,3.099999949E-2,-1.000000047E-3,-7.199999690E-2,7.839642544E-2
1.134279694E1,1.300000027E-2,0.000000000E0,-1.010000035E-1,1.018332005E-1
1.135253387E1,2.700000070E-2,1.000000047E-3,-1.159999967E-1,1.191049926E-1
1.136227057E1,2.899999917E-2,3.000000026E-3,-1.129999980E-1,1.167004692E-1
1.137200742E1,3.700000048E-2,1.899999939E-2,-9.099999815E-2,1.000549833E-1
1.138174435E1,2.199999988E-2,1.400000043E-2,-9.700000286E-2,1.004440171E-1
1.139148103E1,8.999999613E-3,7.000000216E-3,-6.499999762E-2,6.599242143E-2
1.140121788E1,1.300000027E-2,3.099999949E-2,-5.600000173E-2,6.531462447E-2
1.141095479E1,1.700000092E-2,4.300000146E-2,-3.700000048E-2,5.921993070E-2
1.142069147E1,3.900000080E-2,1.200000010E-2,-4.999999888E-3,4.110961036E-2
1.143042833E1,1.499999966E-2,3.200000152E-2,-3.799999878E-2,5.189412293E-2
1.144016525E1,-5.900000036E-2,2.700000070E-2,-6.300000101E-2,9.043782509E-2
1.144990196E1,-8.100000024E-2,2.000000095E-3,-5.799999833E-2,9.964436685E-2
1.145963880E1,-4.100000113E-2,-5.000000075E-2,-5.000000075E-2,8.173738583E-2
1.146937574E1,-5.299999937E-2,-9.000000358E-2,-4.100000113E-2,1.122051722E-1
1.147911243E1,-8.799999952E-2,-9.300000221E-2,2.000000095E-3,1.280507725E-1
1.148884927E1,-1.169999987E-1,-9.600000083E-2,2.999999933E-2,1.542886898E-1
1.149858619E1,-1.250000000E-1,-7.999999821E-2,5.900000036E-2,1.597059791E-1
1.150832287E1,-1.230000034E-1,-7.500000298E-2,1.019999981E-1,1.765162907E-1
1.151805971E1,-7.500000298E-2,-2.600000054E-2,1.389999986E-1,1.600687355E-1
1.152779644E1,-2.199999988E-2,-1.799999923E-2,1.309999973E-1,1.340484959E-1
1.153753336E1,2.400000021E-2,1.000000047E-3,1.250000000E-1,1.272870772E-1
1.154727022E1,8.500000089E-2,3.099999949E-2,9.399999678E-2,1.304683851E-1
1.155700714E1,1.030000001E-1,7.999999821E-2,5.499999970E-2,1.415415123E-1
1.156674385E1,1.360000074E-1,1.059999987E-1,1.499999966E-2,1.730809109E-1
1.157648068E1,1.480000019E-1,1.099999994E-1,-2.099999972E-2,1.855936433E-1
1.158621738E1,1.449999958E-1,8.699999750E-2,-3.200000152E-2,1.720988043E-1
1.159595430E1,1.089999974E-1,3.799999878E-2,-3.999999911E-2,1.221679142E-1
1.160569117E1,9.399999678E-2,-3.000000026E-3,-7.599999756E-2,1.209173231E-1
1.161542786E1,4.600000009E-2,-1.300000027E-2,-8.900000155E-2,1.010247509E-1
1.162516477E1,1.000000047E-3,-8.000000380E-3,-7.500000298E-2,7.543209167E-2
1.163490162E1,-2.700000070E-2,-7.000000216E-3,-9.399999678E-2,9.805100426E-2
1.164463830E1,-3.700000048E-2,-3.099999949E-2,-8.299999684E-2,9.601562102E-2
1.165437522E1,-5.600000173E-2,-9.999999776E-3,-6.899999827E-2,8.942594674E-2
1.166411206E1,-6.899999827E-2,3.500000015E-2,-3.599999845E-2,8.533463342E-2
1.167384877E1,-1.600000076E-2,7.000000216E-3,-4.999999888E-3,1.816590285E-2
1.168358569E1,3.299999982E-2,-3.599999845E-2,4.300000146E-2,6.506919396E-2
1.169332258E1,-4.699999839E-2,-4.600000009E-2,8.200000226E-2,1.051142247E-1
1.170305950E1,-9.000000358E-2,-7.699999958E-2,1.099999994E-1,1.616446734E-1
1.171279613E1,-7.000000030E-2,-9.099999815E-2,1.220000014E-1,1.675261175E-1
1.172253305E1,-4.300000146E-2,-1.000000015E-1,1.319999993E-1,1.710935424E-1
1.173226974E1,-3.700000048E-2,-7.800000161E-2,8.699999750E-2,1.225642682E-1
1.174200660E1,-1.200000010E-2,-3.700000048E-2,4.699999839E-2,6.100819524E-2
1.175174352E1,-4.300000146E-2,-2.199999988E-2,0.000000000E0,4.830113995E-2
1.176148044E1,-8.200000226E-2,-1.799999923E-2,-3.400000185E-2,9.057593758E-2
1.177121714E1,-6.300000101E-2,-1.499999966E-2,-4.800000042E-2,8.061017403E-2
1.178095399E1,4.000000190E-3,-2.000000095E-3,-1.499999966E-2,1.565247558E-2
1.179069067E1,3.599999845E-2,-8.999999613E-3,-4.000000190E-3,3.732291365E-2
1.180042759E1,4.899999872E-2,-4.999999888E-3,1.600000076E-2,5.178802852E-2
1.181016440E1,4.600000009E-2,9.999999776E-3,3.299999982E-2,5.748912934E-2
1.181990109E1,4.300000146E-2,1.600000076E-2,2.800000086E-2,5.374942045E-2
1.182963802E1,5.000000075E-2,2.600000054E-2,4.000000190E-3,5.649778849E-2
1.183937486E1,5.700000003E-2,3.700000048E-2,-4.999999888E-3,6.813956294E-2
1.184911155E1,7.000000030E-2,4.300000146E-2,1.600000076E-2,8.369587918E-2
1.185884847E1,8.600000292E-2,2.999999933E-2,-3.000000026E-3,9.113177526E-2
1.186858532E1,8.799999952E-2,1.799999923E-2,1.999999955E-2,9.202173586E-2
